,crime,criminality,is_file,is_preclusion,state,state_case,law,departament,municipality,year,total_processes
3702,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,DAGUA,2019,1
3704,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,EL CANTÓN DEL SAN PABLO,2019,1
3706,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,CHÍA,2019,1
3711,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,2019,1
3712,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,META,EL CALVARIO,2019,1
3715,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,SAN FERNANDO,2019,1
3727,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,ANGELÓPOLIS,2019,1
3730,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,ZARZAL,2019,1
3731,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,CONDOTO,2019,1
3733,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,TARSO,2019,1
3734,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,FUSAGASUGÁ,2019,1
3736,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,COYAIMA,2019,3
3746,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,LA GUAJIRA,URUMITA,2019,1
3747,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,CAPARRAPÍ,2019,1
3753,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,AMALFI,2019,1
3754,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,TIPACOQUE,2019,1
3757,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,QUINDÍO,CÓRDOBA,2019,1
3758,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,EL ROSARIO,2019,1
3759,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,VALLE DE SAN JUAN,2019,1
3763,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SOCORRO,2019,1
3764,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,TOPAIPÍ,2019,3
3766,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,VENADILLO,2019,2
3771,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,EL ESPINO,2019,1
3772,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,ISTMINA,2019,1
3773,TRAFICO DE VOTOS ART. 390A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,MEDELLÍN,2019,1
3774,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,TUMACO,2019,1
3775,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,CARTAGENA,2019,1
3778,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,APARTADÓ,2019,1
3779,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,GUAMAL,2019,1
3784,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CAUCA,SANTANDER DE QUILICHAO,2019,1
3786,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,ROVIRA,2019,2
3789,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,META,RESTREPO,2019,1
3790,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,CAMPO DE LA CRUZ,2019,1
3791,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INVESTIGACIÓN,LEY 906,SANTANDER,JORDÁN,2019,1
3792,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CESAR,ASTREA,2019,1
3795,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CASANARE,YOPAL,2019,1
3798,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,MAG√ÚI,2019,1
3801,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2019,1
3805,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SANTA MARTA,2019,1
3806,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,ALEJANDRÍA,2019,1
3807,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INVESTIGACIÓN,LEY 906,CHOCÓ,BAJO BAUDÓ,2019,1
3812,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2019,2
3813,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,CHINÁCOTA,2019,1
3817,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,MANATÍ,2019,1
3818,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,MEDELLÍN,2019,1
3830,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,PUTUMAYO,MOCOA,2019,1
3833,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,SAN CAYETANO,2019,1
3835,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CESAR,TAMALAMEQUE,2019,1
3849,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,SI,INACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,EL RETÉN,2019,1
3851,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,FACATATIVÁ,2019,1
3854,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,AIPE,2019,1
3856,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,CIÉNEGA,2019,1
3857,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,GUTIÉRREZ,2019,1
3860,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,2019,1
3861,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,SOLEDAD,2019,1
3862,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,PITALITO,2019,1
3868,TRAFICO DE VOTOS ART. 390A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,META,SAN MARTÍN,2019,1
3871,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,FLORIDABLANCA,2019,1
3873,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,IBAGUÉ,2019,3
3876,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,LORICA,2019,1
3886,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,LA UVITA,2019,1
3888,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,PAMPLONA,2019,1
3889,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,SIBATÉ,2019,1
3892,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,VILLA DE LEYVA,2019,2
3895,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,BUCARAMANGA,2019,2
3896,TRAFICO DE VOTOS ART. 390A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,SINCELEJO,2019,1
3897,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,JORDÁN,2019,2
3901,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,CARTAGENA,2019,2
3904,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,ZIPAQUIRÁ,2019,1
3909,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CESAR,BOSCONIA,2019,1
3911,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,PALMAS DEL SOCORRO,2019,1
3913,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,ARBOLEDA,2019,1
3916,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,META,VILLAVICENCIO,2019,1
3919,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CESAR,AGUSTÍN CODAZZI,2019,1
3923,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,SATIVASUR,2019,1
3925,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,BARRANQUILLA,2019,2
3926,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CESAR,ASTREA,2019,1
3927,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,PUERTO BOYACÁ,2019,1
3930,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,CÚCUTA,2019,1
3938,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,TIBASOSA,2019,1
3947,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,LA GUAJIRA,EL MOLINO,2019,1
3949,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,CHIMA,2019,1
3951,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,CHARTA,2019,1
3955,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,PARATEBUENO,2019,2
3956,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,TINJACÁ,2019,1
3958,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,LEBRÍJA,2019,1
3959,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,INACTIVO,JUICIO,LEY 906,CUNDINAMARCA,EL PEÑÓN,2019,1
3963,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,RISARALDA,DOSQUEBRADAS,2019,3
3965,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,GUADUAS,2019,1
3970,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,SURATÁ,2019,1
3979,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,CIÉNAGA,2019,1
3982,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,GUAYABETAL,2019,1
3985,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,CHÍQUIZA,2019,1
3987,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,SAN BENITO ABAD,2019,1
3988,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,COVARACHÍA,2019,1
3999,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CÓRDOBA,SAN PELAYO,2019,1
4001,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,MEDELLÍN,2019,1
4003,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SAN ZENÓN,2019,1
4005,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CESAR,RÍO DE ORO,2019,1
4012,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,GALERAS,2019,1
4015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,VILLETA,2019,1
4016,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,PINILLOS,2019,1
4018,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,CARTAGENA,2019,1
4019,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,SANTANDER,BARRANCABERMEJA,2019,1
4023,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,SOLEDAD,2019,3
4027,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,HUILA,TERUEL,2019,1
4029,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,JUAN DE ACOSTA,2019,1
4032,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,GIRÓN,2019,1
4037,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,CAUCASIA,2019,1
4043,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,MARIPÍ,2019,1
4047,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,AMAZONAS,LETICIA,2019,1
4049,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CALDAS,VICTORIA,2019,1
4050,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,ZAMBRANO,2019,1
4052,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,CALI,2019,1
4055,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,COYAIMA,2019,1
4057,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,TOLIMA,PALOCABILDO,2019,1
4060,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CAUCA,TOTORÓ,2019,1
4061,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,META,ACACÍAS,2019,1
4062,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOLÍVAR,ZAMBRANO,2019,1
4063,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,YUMBO,2019,1
4064,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,JUICIO,LEY 906,NARIÑO,EL ROSARIO,2019,1
4066,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,CIUDAD BOLÍVAR,2019,1
4068,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,NORTE DE SANTANDER,PAMPLONA,2019,1
4077,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,GUATEQUE,2019,1
4079,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,AMAGÁ,2019,1
4086,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,TOLIMA,SALDAÑA,2019,1
4091,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CAUCA,SANTANDER DE QUILICHAO,2019,1
4093,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INVESTIGACIÓN,LEY 906,CUNDINAMARCA,YACOPÍ,2019,1
4097,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,SANTO TOMÁS,2019,1
4099,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CHOCÓ,SIPÍ,2019,1
4105,FINANCIACION DE CAMPAÑAS ELECTORALES CON FUENTES PROHIBIDAS ART.396A,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CESAR,VALLEDUPAR,2019,1
4109,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,UBALÁ,2019,1
4111,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SANTANDER,FLORIDABLANCA,2019,1
4113,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,BOYACA,COVARACHÍA,2019,1
4114,MORA EN LA ENTREGA DE DOCUMENTOS RELACIONADOS CON UNA VOTACION ART. 393 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,BARRANQUILLA,2019,1
4115,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SAN ZENÓN,2019,1
4126,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,FLORIDA,2019,1
4131,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SAN ZENÓN,2019,3
4132,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,PIJIÑO DEL CARMEN,2019,1
4137,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,GUACAMAYAS,2019,1
4141,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,CESAR,PUEBLO BELLO,2019,1
4142,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,COTA,2019,1
4146,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,BARRANQUILLA,2019,1
4147,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACIÓN,LEY 906,CESAR,TAMALAMEQUE,2019,1
4152,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,VALLE DEL CAUCA,TULUÁ,2019,3
4153,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,ANTIOQUIA,CAMPAMENTO,2019,1
4169,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,QUINDÍO,ARMENIA,2019,1
4177,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,BOYACA,MARIPÍ,2019,1
4178,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,MAGDALENA,SANTA MARTA,2019,1
4182,MORA EN LA ENTREGA DE DOCUMENTOS RELACIONADOS CON UNA VOTACION ART. 393 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2019,1
4183,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,CUMBAL,2019,1
4186,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,ATLÁNTICO,BARRANQUILLA,2019,1
4188,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,NARIÑO,PASTO,2019,1
4195,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACIÓN,LEY 906,SUCRE,SANTIAGO DE TOLÚ,2019,1
4199,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACIÓN,LEY 906,CUNDINAMARCA,CHOCONTÁ,2019,1
